kultura_i_rozrywka,Ksiπøki i komiksy,Biografie,Unorthodox. Jak porzuci≥am úwiat ortodoksyjnych...,https://allegro.pl/oferta/unorthodox-jak-porzucilam-swiat-ortodoksyjnych-9099683475,22,275,10.0,9.0
kultura_i_rozrywka,Ksiπøki i komiksy,Biografie,Wspomnienia gracza gie≥dowego. Edwin Lefevre,https://allegro.pl/oferta/wspomnienia-gracza-gieldowego-edwin-lefevre-8996034108,54,85,2.0,0.0
kultura_i_rozrywka,Ksiπøki i komiksy,Biografie,Elon Musk. Biografia twÛrcy PayPala  Tesli  SpaceX,https://allegro.pl/oferta/elon-musk-biografia-tworcy-paypala-tesli-spacex-8056244632,32,31,0.0,6.0
kultura_i_rozrywka,Ksiπøki i komiksy,Biografie,KO£YSANKA Z AUSCHWITZ - Escobar Mario,https://allegro.pl/oferta/kolysanka-z-auschwitz-escobar-mario-7890230467,19,61,1.0,10.0
kultura_i_rozrywka,Ksiπøki i komiksy,Biografie,Leonardo da Vinci Walter Isaacson,https://allegro.pl/oferta/leonardo-da-vinci-walter-isaacson-8525936229,33,46,1.0,6.0
kultura_i_rozrywka,Ksiπøki i komiksy,Fantasy,Harry Potter siedmiopak Duddle Ksiπøka Rowling,https://allegro.pl/oferta/harry-potter-siedmiopak-duddle-ksiazka-rowling-9208015312,178,26,1.0,3.0
kultura_i_rozrywka,Ksiπøki i komiksy,Fantasy,Wiedümin Wszystkie tomy Andrzej Sapkowski Pakiet,https://allegro.pl/oferta/wiedzmin-wszystkie-tomy-andrzej-sapkowski-pakiet-9053041874,244,76,3.0,0.0
kultura_i_rozrywka,Ksiπøki i komiksy,Fantasy,Ksiπøki fantasy SF horror zestaw 50szt !!!!!,https://allegro.pl/oferta/ksiazki-fantasy-sf-horror-zestaw-50szt-9223301758,61,12,0.0,8.0
kultura_i_rozrywka,Ksiπøki i komiksy,Fantasy,Hobbit  czyli tam i z powrotem. J.R.R. Tolkien.,https://allegro.pl/oferta/hobbit-czyli-tam-i-z-powrotem-j-r-r-tolkien-8656480698,18,206,10.0,10.0
kultura_i_rozrywka,Ksiπøki i komiksy,Fantasy,Wiedümin Tom 1 Ostatnie øyczenie Andrzej Sapkowski,https://allegro.pl/oferta/wiedzmin-tom-1-ostatnie-zyczenie-andrzej-sapkowski-9040688024,28,77,3.0,10.0
